image_name,trajectory_id,segment_count,trajectory_length_px,orientation_angle_deg,straightness,curvature_rad_per_px,average_angle_change_deg,trajectory_evidence
awan19.jpg,1,8,378.5012286727313,62.94140824005385,0.6422571405768022,0.009726738426990886,26.81215002430593,Curved trajectory
awan19.jpg,2,4,207.66378544712776,111.6202376437411,0.977885797734477,0.0027897541850411033,5.091727163118127,Straight trajectory
awan19.jpg,3,15,792.2841946691075,76.36263788176302,0.7586712600492728,0.010078433303493079,27.89380714341255,Curved trajectory
awan19.jpg,4,1,72.12489168102785,45.0,1.0,0.0,0.0,Uncertain
awan19.jpg,5,8,365.1341729904821,92.50814320424274,0.8743206569431723,0.005397107221075858,19.8555909319136,Curved trajectory
awan19.jpg,6,1,67.88225099390856,135.0,1.0,0.0,0.0,Uncertain
awan19.jpg,7,5,196.10171903368328,132.2248545603694,0.6193268535686048,0.0011168087836623433,6.875362890684546,Uncertain
awan19.jpg,8,1,64.4437739428721,138.14495746469802,1.0,0.0,0.0,Uncertain
awan19.jpg,9,3,119.93396024029138,115.93343591513079,0.9986305085300081,0.011880704395764049,24.402190532672172,Uncertain
awan19.jpg,10,1,58.412327466040935,51.95295746817391,1.0,0.0,0.0,Uncertain
awan19.jpg,11,2,92.19654014684734,45.88811731113646,0.900571579823949,0.003388018616377574,8.948557815844595,Uncertain
awan19.jpg,12,2,90.4268348932359,116.28071297493946,0.943089024544604,0.0019771907599153964,5.121987790985642,Straight trajectory
awan19.jpg,13,3,111.79183108924505,132.1394833606848,0.8669640207024544,0.011417341586498726,26.069037421882143,Curved trajectory
awan19.jpg,14,1,47.80167361086848,37.34934904464059,1.0,0.0,0.0,Uncertain
awan19.jpg,15,2,82.33604361541481,130.07291172909035,0.982683903008167,0.0006607084905911858,1.558448729264967,Straight trajectory
awan19.jpg,16,2,82.89191850745391,58.45887189747572,0.8279758502591716,0.0065196923270296825,15.482173476674554,Uncertain
awan19.jpg,17,2,80.6396230612382,136.0050065164453,0.9734895107734575,0.0010328068886672516,2.3859440303888277,Straight trajectory
awan19.jpg,18,4,146.1870328792685,20.326323557968582,0.7068781706888502,0.014953144724564023,34.34866973686568,Curved trajectory
awan19.jpg,19,2,83.15296567431261,105.57074511122039,0.788171695207419,0.008003060874163501,19.064547431332286,Uncertain
awan19.jpg,20,3,103.82440105647092,134.14541576802114,0.5499533409880972,0.00617807128363176,12.710279828671993,Curved trajectory
