segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
1,1,368,829,421,776,394.5,802.5,74.95331880577403,45.0,74.95331880577403,45.0,1.0,0.0,0.0,Uncertain
2,2,406,816,449,873,427.5,844.5,71.40028011149536,127.03038960567864,71.40028011149536,127.03038960567864,1.0,0.0,0.0,Uncertain
76,3,789,666,798,641,793.5,653.5,26.570660511172846,70.20112364547508,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
56,3,787,667,801,641,794.0,654.0,29.5296461204668,61.69924423399363,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
12,3,804,667,815,715,809.5,691.0,49.24428900898052,102.90740867126584,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
3,3,812,683,820,743,816.0,713.0,60.530983801686226,97.59464336859143,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
28,3,813,752,818,713,815.5,732.5,39.319206502675,82.69424046668918,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
92,3,807,759,809,735,808.0,747.0,24.08318915758459,85.23635830927383,229.277975102566,87.41791724292516,0.9500342103705713,0.0052090254353887415,14.493065979182992,Curved trajectory
4,4,207,607,243,560,225.0,583.5,59.20304046246274,52.54942176826328,88.61392280216822,46.90802566916729,0.8084643519041103,0.006790433894930606,17.23820832863008,Uncertain
59,4,207,594,231,577,219.0,585.5,29.410882339705484,35.3112134396332,88.61392280216822,46.90802566916729,0.8084643519041103,0.006790433894930606,17.23820832863008,Uncertain
5,5,414,1112,455,1071,434.5,1091.5,57.982756057296896,45.0,91.0886467717906,52.155792190065235,0.7779654830900002,0.0068445706010851586,19.983106521899984,Uncertain
44,5,393,1144,407,1114,400.0,1129.0,33.1058907144937,64.98310652189998,91.0886467717906,52.155792190065235,0.7779654830900002,0.0068445706010851586,19.983106521899984,Uncertain
6,6,714,539,752,498,733.0,518.5,55.90169943749474,47.17474411461006,83.19638756540711,51.84646932292547,0.8401963637663711,0.006034371735357062,14.382327261026603,Uncertain
71,6,715,545,728,521,721.5,533.0,27.294688127912362,61.55707137563666,83.19638756540711,51.84646932292547,0.8401963637663711,0.006034371735357062,14.382327261026603,Uncertain
7,7,486,449,494,397,490.0,423.0,52.61178575186362,81.2538377374448,119.77709063726097,76.8474274835152,0.9993890045149676,0.009370006416852452,20.467915277711164,Uncertain
23,7,477,479,495,442,486.0,460.5,41.14608122288197,64.05770451012833,119.77709063726097,76.8474274835152,0.9993890045149676,0.009370006416852452,20.467915277711164,Uncertain
79,7,485,490,486,464,485.5,477.0,26.019223662515376,87.7974018382342,119.77709063726097,76.8474274835152,0.9993890045149676,0.009370006416852452,20.467915277711164,Uncertain
42,8,205,665,220,695,212.5,680.0,33.54101966249684,116.56505117707799,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
9,8,229,612,236,663,232.5,637.5,51.478150704935004,97.81529354676688,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
52,8,231,643,232,612,231.5,627.5,31.016124838541646,88.15238973400541,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
43,8,187,611,208,637,197.5,624.0,33.421549934136806,128.9275435927923,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
8,8,205,573,214,624,209.5,598.5,51.78802950489621,100.00797980144134,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
45,8,205,581,216,612,210.5,596.5,32.89376840679705,109.5366549381284,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
73,8,221,569,224,596,222.5,582.5,27.16615541441225,96.3401917459099,261.3047984662158,104.53068734498245,0.6997926692673535,0.007318364369898575,20.138752903685994,Curved trajectory
54,9,612,715,630,691,621.0,703.0,30.0,53.13010235415598,126.27692569068708,54.40726529036863,0.986782724888318,0.004590354864149456,11.967506582946019,Uncertain
10,9,622,686,646,641,634.0,663.5,51.0,61.92751306414704,126.27692569068708,54.40726529036863,0.986782724888318,0.004590354864149456,11.967506582946019,Uncertain
19,9,644,646,675,613,659.5,629.5,45.27692569068709,46.78991060824607,126.27692569068708,54.40726529036863,0.986782724888318,0.004590354864149456,11.967506582946019,Uncertain
11,10,630,731,667,764,648.5,747.5,49.57822102496216,138.27048792318357,83.51934652191645,136.94172740645655,0.9636612452979604,0.0013668876681473066,3.270487923183566,Straight trajectory
