image_name,trajectory_id,segment_count,trajectory_length_px,orientation_angle_deg,straightness,curvature_rad_per_px,average_angle_change_deg,trajectory_evidence
awan6.jpg,1,4,175.522243672684,61.21512965916469,0.9917349950291118,0.002868457287898979,6.970357877472743,Straight trajectory
awan6.jpg,2,13,452.2503224543862,102.69954444844038,0.3668196868742844,0.006276963707093763,19.714795307393477,Curved trajectory
awan6.jpg,3,19,683.5454259491435,106.09843630229297,0.6027122952982703,0.010203102662229454,25.175540307726273,Curved trajectory
awan6.jpg,4,1,57.14017850864661,32.855721950433,1.0,0.0,0.0,Uncertain
awan6.jpg,5,3,102.52426423127974,85.9505066579307,0.982300516413347,0.007809766517800874,17.296144343754968,Curved trajectory
awan6.jpg,6,1,49.64876634922564,62.40270413135627,1.0,0.0,0.0,Uncertain
awan6.jpg,7,3,115.48279337462111,117.65867089449898,0.8778158786139298,0.007763485494580532,15.837772416955495,Curved trajectory
awan6.jpg,8,2,84.55570119226641,56.11949084194685,0.9035833599440697,0.003582275397312014,8.677497605033729,Uncertain
awan6.jpg,9,1,44.77722635447622,66.29735404903377,1.0,0.0,0.0,Uncertain
awan6.jpg,10,2,72.37649332838538,46.11971150610005,0.8960780083322971,0.0045108646544724535,9.352979250093256,Uncertain
awan6.jpg,11,2,70.07528964869158,57.89771626295331,0.8573107046757835,0.006397000200552617,12.842036579179478,Uncertain
awan6.jpg,12,4,130.4314726056774,115.5422751675042,0.8409322007919761,0.015028671084621399,20.921232955124893,Curved trajectory
awan6.jpg,13,1,34.539832078341085,112.10944834375167,1.0,0.0,0.0,Uncertain
awan6.jpg,14,2,65.0443265358206,136.88337067875221,0.8180299680447364,0.008789017367246138,16.377302875973726,Uncertain
awan6.jpg,15,2,62.10644778824911,60.948838618367,0.8679719929901356,0.00667850491634091,11.882520630887797,Uncertain
awan6.jpg,16,1,32.449961479175904,123.69006752597977,1.0,0.0,0.0,Uncertain
awan6.jpg,17,2,58.01562118716424,80.9321145044832,0.7287802715968168,0.009566485603628319,24.40977555628649,Uncertain
awan6.jpg,18,1,30.01666203960727,91.90915243299636,1.0,0.0,0.0,Uncertain
awan6.jpg,19,1,29.68164415931166,122.61924307119284,1.0,0.0,0.0,Uncertain
awan6.jpg,20,1,29.427877939124322,99.78240703180727,1.0,0.0,0.0,Uncertain
awan6.jpg,21,2,55.1547594742265,27.032134731839623,0.9072900935107434,0.0045146592589679095,8.343891584033095,Uncertain
awan6.jpg,22,1,28.178005607210743,117.47443162627712,1.0,0.0,0.0,Uncertain
awan6.jpg,23,2,50.47681131575686,87.63740431198688,0.6954384956752293,0.014364157792223723,27.410535389229366,Uncertain
awan6.jpg,24,1,25.632011235952593,110.55604521958347,1.0,0.0,0.0,Uncertain
awan6.jpg,25,1,25.317977802344327,99.09027692082232,1.0,0.0,0.0,Uncertain
awan6.jpg,26,1,25.179356624028344,96.84277341263092,1.0,0.0,0.0,Uncertain
awan6.jpg,27,1,24.020824298928627,92.3859440303888,1.0,0.0,0.0,Uncertain
