segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
44,1,613,569,633,540,623.0,554.5,35.22782990761707,55.40771131249006,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
43,1,610,569,624,536,617.0,552.5,35.84689665786984,67.01128319791937,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
67,1,617,577,621,547,619.0,562.0,30.265491900843113,82.40535663140857,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
47,1,610,542,617,576,613.5,559.0,34.713109915419565,101.63363399894044,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
7,1,577,585,623,551,600.0,568.0,57.201398584300364,36.46923439005187,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
95,1,550,555,561,531,555.5,543.0,26.40075756488817,65.37643521383639,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
56,1,586,616,615,601,600.5,608.5,32.64965543462902,27.34987578006988,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
78,1,557,574,571,599,564.0,586.5,28.653097563788805,119.24882633654698,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
39,1,550,602,575,576,562.5,589.0,36.069377593742864,46.12330271407543,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
1,1,535,628,592,573,563.5,600.5,79.20858539325141,43.97696981133217,1230.943440860583,59.04600418069777,0.46806565025111546,0.008285629109169978,25.74632059736293,Curved trajectory
