segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
12,1,565,779,580,817,572.5,798.0,40.85339643163099,111.54097591853844,151.8318434288672,125.03266823179311,0.9090221964023271,0.004355325180046849,10.24904397364891,Uncertain
48,1,569,757,585,781,577.0,769.0,28.844410203711913,123.69006752597979,151.8318434288672,125.03266823179311,0.9090221964023271,0.004355325180046849,10.24904397364891,Uncertain
1,1,532,718,587,779,559.5,748.5,82.13403679352427,132.03906386583625,151.8318434288672,125.03266823179311,0.9090221964023271,0.004355325180046849,10.24904397364891,Uncertain
2,2,544,683,584,643,564.0,663.0,56.568542494923804,45.0,56.568542494923804,45.0,1.0,0.0,0.0,Uncertain
3,3,710,797,747,759,728.5,778.0,53.03772242470448,45.763898460929994,53.03772242470448,45.763898460929994,1.0,0.0,0.0,Uncertain
4,4,440,775,462,729,451.0,752.0,50.99019513592785,64.4400348281762,111.47060054416477,69.5865606524153,0.9729041825278283,0.010996618151895508,22.669695470530755,Curved trajectory
44,4,446,793,448,763,447.0,778.0,30.066592756745816,86.18592516570965,111.47060054416477,69.5865606524153,0.9729041825278283,0.010996618151895508,22.669695470530755,Curved trajectory
39,4,421,818,435,791,428.0,804.5,30.4138126514911,62.59242456218159,111.47060054416477,69.5865606524153,0.9729041825278283,0.010996618151895508,22.669695470530755,Curved trajectory
5,5,439,716,487,699,463.0,707.5,50.92150822589606,19.50244850666222,50.92150822589606,19.50244850666222,1.0,0.0,0.0,Uncertain
7,6,625,703,659,670,642.0,686.5,47.38143096192854,44.14490260373328,118.81533362537596,59.63739045551416,0.9997072176431462,0.009524340578611078,21.734576682938954,Uncertain
6,6,615,717,637,675,626.0,696.0,47.41307836451879,62.35402463626132,118.81533362537596,59.63739045551416,0.9997072176431462,0.009524340578611078,21.734576682938954,Uncertain
61,6,599,722,600,698,599.5,710.0,24.020824298928627,87.61405596961119,118.81533362537596,59.63739045551416,0.9997072176431462,0.009524340578611078,21.734576682938954,Uncertain
8,7,325,627,356,655,340.5,641.0,41.773197148410844,137.91083782616775,153.53743947985518,135.2639162433857,0.9681324809397509,0.0008059403896579384,2.150143745144959,Straight trajectory
18,7,354,634,381,660,367.5,647.0,37.48332962798263,136.0809241866607,153.53743947985518,135.2639162433857,0.9681324809397509,0.0008059403896579384,2.150143745144959,Straight trajectory
21,7,369,645,393,671,381.0,658.0,35.38361202590826,132.70938995736145,153.53743947985518,135.2639162433857,0.9681324809397509,0.0008059403896579384,2.150143745144959,Straight trajectory
15,7,412,692,439,720,425.5,706.0,38.897300677553446,133.95837332399003,153.53743947985518,135.2639162433857,0.9681324809397509,0.0008059403896579384,2.150143745144959,Straight trajectory
38,8,548,856,553,826,550.5,841.0,30.4138126514911,80.53767779197439,98.05265459133486,104.58543669800518,0.784373963199067,0.013386921349506854,27.166475038937698,Curved trajectory
9,8,530,833,551,869,540.5,851.0,41.677331968349414,120.25643716352926,98.05265459133486,104.58543669800518,0.784373963199067,0.013386921349506854,27.166475038937698,Curved trajectory
54,8,543,848,550,873,546.5,860.5,25.96150997149434,105.64224645720873,98.05265459133486,104.58543669800518,0.784373963199067,0.013386921349506854,27.166475038937698,Curved trajectory
10,9,264,569,294,597,279.0,583.0,41.036569057366385,136.97493401088198,41.036569057366385,136.97493401088195,1.0,0.0,0.0,Uncertain
11,10,614,453,643,424,628.5,438.5,41.012193308819754,45.0,68.30688143673211,51.570177048381595,0.8160325402707038,0.008461092174445827,16.55707137563666,Uncertain
51,10,619,431,632,407,625.5,419.0,27.294688127912362,61.55707137563666,68.30688143673211,51.570177048381595,0.8160325402707038,0.008461092174445827,16.55707137563666,Uncertain
23,11,760,701,760,666,760.0,683.5,35.0,90.0,187.7546596039605,94.81382603721646,0.540650844932084,0.02156733009331801,33.688308578882825,Curved trajectory
28,11,753,665,776,690,764.5,677.5,33.97057550292606,132.61405596961117,187.7546596039605,94.81382603721646,0.540650844932084,0.02156733009331801,33.688308578882825,Curved trajectory
60,11,730,671,732,647,731.0,659.0,24.08318915758459,85.23635830927383,187.7546596039605,94.81382603721646,0.540650844932084,0.02156733009331801,33.688308578882825,Curved trajectory
13,11,759,670,759,630,759.0,650.0,40.0,90.0,187.7546596039605,94.81382603721646,0.540650844932084,0.02156733009331801,33.688308578882825,Curved trajectory
