segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
57,1,601,579,612,618,606.5,598.5,40.52159917870962,105.75117366345303,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
99,1,613,558,615,526,614.0,542.0,32.0624390837628,86.42366562500266,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
93,1,609,559,616,526,612.5,542.5,33.734255586866,78.02386755579664,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
145,1,543,650,549,625,546.0,637.5,25.709920264364882,76.50426671920418,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
25,1,544,606,579,572,561.5,589.0,48.79549159502341,44.16968451374199,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
128,1,563,561,568,589,565.5,575.0,28.442925306655784,100.1246716553978,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
22,1,538,606,564,563,551.0,584.5,50.24937810560445,58.840695491655616,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
58,1,551,546,570,581,560.5,563.5,39.824615503479755,118.49563861824498,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
81,1,548,571,576,549,562.0,560.0,35.608987629529715,38.15722658736906,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
49,1,533,549,556,585,544.5,567.0,42.720018726587654,122.57405713457251,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
70,1,542,565,555,530,548.5,547.5,37.33630940518894,69.62356478616361,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
109,1,553,504,572,528,562.5,516.0,30.610455730027933,128.36748538486154,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
80,1,497,612,525,590,511.0,601.0,35.608987629529715,38.15722658736906,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
150,1,534,563,536,538,535.0,550.5,25.079872407968907,85.42607874009914,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
77,1,524,527,543,558,533.5,542.5,36.359317925395686,121.50426671920418,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
105,1,506,573,509,604,507.5,588.5,31.144823004794873,95.52754015165617,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
151,1,527,526,533,550,530.0,538.0,24.73863375370596,104.03624346792647,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
147,1,502,559,505,584,503.5,571.5,25.179356624028344,96.84277341263093,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
21,1,492,486,532,518,512.0,502.0,51.22499389946279,141.34019174590992,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
124,1,477,549,483,577,480.0,563.0,28.635642126552707,102.0947570770121,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
102,1,459,572,473,600,466.0,586.0,31.304951684997057,116.56505117707799,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
104,1,486,512,510,532,498.0,522.0,31.240998703626616,140.19442890773482,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
18,1,464,529,512,552,488.0,540.5,53.225933528685054,154.39781244855823,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
68,1,485,504,509,533,497.0,518.5,37.64306044943742,129.6106882400266,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
8,1,473,543,518,498,495.5,520.5,63.63961030678928,45.0,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
61,1,482,518,518,501,500.0,509.5,39.81205847478876,25.27772223555295,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
107,1,504,467,529,485,516.5,476.0,30.805843601498726,144.24611274556327,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
4,1,453,512,513,559,483.0,535.5,76.21679604916491,141.92721812600917,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
101,1,496,519,501,488,498.5,503.5,31.400636936215164,80.8376529542783,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
10,1,469,511,482,568,475.5,539.5,58.463663928973865,102.84770485871766,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
33,1,495,449,528,482,511.5,465.5,46.66904755831214,135.0,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
140,1,497,483,506,458,501.5,470.5,26.570660511172846,70.20112364547508,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
24,1,489,514,492,465,490.5,489.5,49.09175083453431,86.49646835521554,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
17,1,467,552,474,499,470.5,525.5,53.46026561849464,82.47617956136138,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
1,1,449,442,536,518,492.5,480.0,115.52056094046635,138.86073262488327,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
29,1,462,494,483,537,472.5,515.5,47.853944456021594,116.02959219151344,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
26,1,448,513,479,550,463.5,531.5,48.27007354458868,129.9575489308291,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
62,1,451,513,482,537,466.5,525.0,39.20459156782532,142.25319461272534,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
3,1,452,440,507,501,479.5,470.5,82.13403679352427,132.03906386583625,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
138,1,453,499,463,524,458.0,511.5,26.92582403567252,111.80140948635182,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
7,1,467,435,489,496,478.0,465.5,64.8459713474939,109.83212985021838,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
122,1,453,520,454,491,453.5,505.5,29.017236257093817,88.02506598911803,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
89,1,472,460,493,433,482.5,446.5,34.20526275297414,52.1250163489018,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
78,1,422,525,450,548,436.0,536.5,36.235341863986875,140.5993393365206,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
148,1,403,609,406,584,404.5,596.5,25.179356624028344,83.15722658736907,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
121,1,415,539,426,566,420.5,552.5,29.154759474226502,112.16634582208246,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
12,1,454,440,464,497,459.0,468.5,57.87054518492115,99.9506266879516,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
47,1,450,440,479,472,464.5,456.0,43.18564576337837,132.18444331578877,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
45,1,381,573,405,609,393.0,591.0,43.266615305567875,123.69006752597979,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
34,1,391,554,407,597,399.0,575.5,45.880278987817846,110.40988283380398,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
56,1,415,541,434,505,424.5,523.0,40.70626487409524,62.17590361574674,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
32,1,453,418,486,451,469.5,434.5,46.66904755831214,135.0,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
108,1,428,521,435,491,431.5,506.0,30.805843601498726,76.86597769360368,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
53,1,410,477,423,517,416.5,497.0,42.05948168962618,108.00416160591338,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
15,1,422,438,436,493,429.0,465.5,56.753854494650845,104.28109573597082,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
11,1,364,523,398,570,381.0,546.5,58.008620049092706,125.88213724620421,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
86,1,412,446,438,470,425.0,458.0,35.38361202590826,137.29061004263852,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
16,1,413,447,414,502,413.5,474.5,55.00909015790027,91.04162667600997,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
5,1,422,401,439,469,430.5,435.0,70.09279563550022,104.03624346792647,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
44,1,381,485,395,526,388.0,505.5,43.32435804486894,108.8531587644191,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
60,1,419,404,436,440,427.5,422.0,39.81205847478876,115.27772223555296,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
65,1,401,403,428,430,414.5,416.5,38.18376618407357,135.0,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
119,1,403,400,406,429,404.5,414.5,29.154759474226502,95.9061411137705,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
83,1,349,488,368,518,358.5,503.0,35.510561809129406,122.34744349944204,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
84,1,344,493,371,516,357.5,504.5,35.4682957019364,139.57392125990086,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
55,1,383,406,400,443,391.5,424.5,40.718546143004666,114.67686317033706,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
23,1,361,423,410,418,385.5,420.5,49.25444142409901,5.826342029555775,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
152,1,374,447,380,423,377.0,435.0,24.73863375370596,75.96375653207353,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
154,1,382,399,384,423,383.0,411.0,24.08318915758459,94.76364169072617,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
130,1,359,398,385,408,372.0,403.0,27.85677655436824,158.96248897457818,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
137,1,357,400,384,401,370.5,400.5,27.018512172212592,177.87890360333856,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
71,1,352,381,389,382,370.5,381.5,37.013511046643494,178.45184230102203,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
115,1,296,472,321,488,308.5,480.0,29.68164415931166,147.38075692880716,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
85,1,268,487,292,513,280.0,500.0,35.38361202590826,132.70938995736145,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
117,1,251,440,276,455,263.5,447.5,29.154759474226502,149.03624346792648,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
133,1,227,472,238,497,232.5,484.5,27.313000567495326,113.74949449286676,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
30,1,235,414,262,453,248.5,433.5,47.43416490252569,124.69515353123396,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
76,1,203,418,233,439,218.0,428.5,36.61966684720111,145.00797980144134,3195.0962145774133,115.12930145729038,0.1198342764678455,0.008549510107325025,32.37219763153588,Curved trajectory
6,2,338,619,386,571,362.0,595.0,67.88225099390856,45.0,203.93168811462886,46.0140494127489,0.9999226040360827,0.002529198324225309,10.306965524493044,Uncertain
2,2,324,643,381,572,352.5,607.5,91.0494371207203,51.241914347415054,203.93168811462886,46.0140494127489,0.9999226040360827,0.002529198324225309,10.306965524493044,Uncertain
36,2,312,649,348,622,330.0,635.5,45.0,36.86989764584402,203.93168811462886,46.0140494127489,0.9999226040360827,0.002529198324225309,10.306965524493044,Uncertain
48,3,481,672,484,629,482.5,650.5,43.104524124504614,86.00908690157023,206.75775204437195,114.58645826759644,0.9162381624788593,0.004006980479349633,12.247728274607443,Uncertain
97,3,481,639,491,670,486.0,654.5,32.57299494980466,107.87869659584133,206.75775204437195,114.58645826759644,0.9162381624788593,0.004006980479349633,12.247728274607443,Uncertain
74,3,482,660,498,693,490.0,676.5,36.6742416417845,115.86635679409451,206.75775204437195,114.58645826759644,0.9162381624788593,0.004006980479349633,12.247728274607443,Uncertain
9,3,497,718,531,768,514.0,743.0,60.4648658313239,124.2157021324374,206.75775204437195,114.58645826759644,0.9162381624788593,0.004006980479349633,12.247728274607443,Uncertain
92,3,492,737,516,761,504.0,749.0,33.94112549695428,135.0,206.75775204437195,114.58645826759644,0.9162381624788593,0.004006980479349633,12.247728274607443,Uncertain
13,4,611,324,668,331,639.5,327.5,57.42821606144492,172.99873244250466,57.42821606144492,172.99873244250466,1.0,0.0,0.0,Uncertain
14,5,377,304,416,346,396.5,325.0,57.3149195236284,132.87890360333853,99.10008435518075,123.75522070110719,0.7573178602453697,0.007693317643182618,21.84139257791672,Uncertain
54,5,380,304,395,343,387.5,323.5,41.78516483155236,111.03751102542181,99.10008435518075,123.75522070110719,0.7573178602453697,0.007693317643182618,21.84139257791672,Uncertain
19,6,634,578,673,614,653.5,596.0,53.075418038862395,137.29061004263852,84.98153030595003,141.22398105085918,0.883181599748353,0.004318536353881015,10.513656022648235,Uncertain
100,6,610,558,637,575,623.5,566.5,31.906112267087632,147.80426606528675,84.98153030595003,141.22398105085918,0.883181599748353,0.004318536353881015,10.513656022648235,Uncertain
20,7,361,529,398,492,379.5,510.5,52.32590180780452,45.0,52.32590180780452,45.0,1.0,0.0,0.0,Uncertain
63,8,499,782,523,752,511.0,767.0,38.41874542459709,51.34019174590991,185.21706138449971,62.016065305346736,0.5853254222951194,0.008094405791686535,15.674504804617035,Curved trajectory
135,8,500,782,511,757,505.5,769.5,27.313000567495326,66.25050550713324,185.21706138449971,62.016065305346736,0.5853254222951194,0.008094405791686535,15.674504804617035,Curved trajectory
27,8,477,804,509,768,493.0,786.0,48.16637831516918,48.366460663429805,185.21706138449971,62.016065305346736,0.5853254222951194,0.008094405791686535,15.674504804617035,Curved trajectory
91,8,472,786,480,753,476.0,769.5,33.95585369269929,76.37300514010846,185.21706138449971,62.016065305346736,0.5853254222951194,0.008094405791686535,15.674504804617035,Curved trajectory
69,8,472,818,482,782,477.0,800.0,37.36308338453881,74.47588900324574,185.21706138449971,62.016065305346736,0.5853254222951194,0.008094405791686535,15.674504804617035,Curved trajectory
38,9,292,926,325,896,308.5,911.0,44.598206241955516,42.27368900609374,123.69759220118239,49.76426569029988,0.921794027766575,0.005859260713845006,13.477028155930217,Curved trajectory
28,9,287,900,321,866,304.0,883.0,48.08326112068523,45.0,123.69759220118239,49.76426569029988,0.921794027766575,0.005859260713845006,13.477028155930217,Curved trajectory
106,9,313,878,324,849,318.5,863.5,31.016124838541646,69.22774531795417,123.69759220118239,49.76426569029988,0.921794027766575,0.005859260713845006,13.477028155930217,Curved trajectory
75,10,731,311,738,275,734.5,293.0,36.6742416417845,78.99645914825051,113.34726313665857,76.20885353772167,0.7312820543618546,0.001002477466009064,2.5549386906699,Uncertain
113,10,697,348,704,319,700.5,333.5,29.832867780352597,76.42956561483852,113.34726313665857,76.20885353772167,0.7312820543618546,0.001002477466009064,2.5549386906699,Uncertain
