segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
1,1,860,603,897,556,878.5,579.5,59.81638571495272,51.78897457443879,59.81638571495272,51.78897457443879,1.0,0.0,0.0,Uncertain
53,2,455,476,483,480,469.0,478.0,28.284271247461902,171.86989764584402,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
2,2,480,458,536,474,508.0,466.0,58.240879114244144,164.05460409907715,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
10,2,477,481,514,505,495.5,493.0,44.10215414239989,147.03059609653786,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
15,2,497,516,525,544,511.0,530.0,39.59797974644666,135.0,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
24,2,543,527,571,548,557.0,537.5,35.0,143.13010235415598,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
7,2,548,528,580,567,564.0,547.5,50.44799302251776,129.36931724236473,255.67327727307037,147.5593279327199,0.6944977504584311,0.005017280214653116,11.75215702235825,Curved trajectory
3,3,393,472,439,448,416.0,460.0,51.884487084291386,27.5528115767178,51.884487084291386,27.5528115767178,1.0,0.0,0.0,Uncertain
4,4,532,580,572,547,552.0,563.5,51.85556864985669,39.52263127117112,51.85556864985669,39.52263127117112,1.0,0.0,0.0,Uncertain
5,5,644,376,692,359,668.0,367.5,50.92150822589606,19.50244850666222,50.92150822589606,19.50244850666222,1.0,0.0,0.0,Uncertain
6,6,617,722,667,713,642.0,717.5,50.80354318352215,10.203973721731684,50.80354318352215,10.203973721731682,1.0,0.0,0.0,Uncertain
8,7,629,665,658,706,643.5,685.5,50.21951811795888,125.2724214485984,144.1748708230984,130.18837845423076,0.5881123036374845,0.0031669185747445513,10.184380855945406,Uncertain
29,7,641,689,659,717,650.0,703.0,33.28663395418648,122.7352262721076,144.1748708230984,130.18837845423076,0.5881123036374845,0.0031669185747445513,10.184380855945406,Uncertain
33,7,632,719,652,744,642.0,731.5,32.01562118716424,128.65980825409008,144.1748708230984,130.18837845423076,0.5881123036374845,0.0031669185747445513,10.184380855945406,Uncertain
50,7,666,715,691,729,678.5,722.0,28.653097563788805,150.75117366345302,144.1748708230984,130.18837845423076,0.5881123036374845,0.0031669185747445513,10.184380855945406,Uncertain
9,8,197,255,214,296,205.5,275.5,44.384682042344295,112.52056560289688,78.51677837409632,116.56106012897533,0.8965902114024863,0.0037752784719318803,9.30688097377623,Uncertain
27,8,230,288,248,317,239.0,302.5,34.132096331752024,121.82744657667311,78.51677837409632,116.56106012897533,0.8965902114024863,0.0037752784719318803,9.30688097377623,Uncertain
11,9,536,448,551,487,543.5,467.5,41.78516483155236,111.03751102542181,41.78516483155236,111.0375110254218,1.0,0.0,0.0,Uncertain
12,10,332,734,360,704,346.0,719.0,41.036569057366385,46.97493401088198,41.036569057366385,46.97493401088198,1.0,0.0,0.0,Uncertain
