image_name,trajectory_id,segment_count,trajectory_length_px,orientation_angle_deg,straightness,curvature_rad_per_px,average_angle_change_deg,trajectory_evidence
awan5.jpg,1,4,239.45646709238196,45.29863540505273,0.9755491723385332,0.0012205551109932295,12.23463266847976,Uncertain
awan5.jpg,2,2,117.37920814967313,129.11597916277466,0.9453353833008666,0.001463069660636296,4.919815502922006,Straight trajectory
awan5.jpg,3,85,3211.973880923153,87.00619603590361,0.06986570513070121,0.009602488220495997,37.5559629380176,Curved trajectory
awan5.jpg,4,29,1212.4114292428292,89.08113480308177,0.1469003188972808,0.012009028218307122,31.510119763250056,Curved trajectory
awan5.jpg,5,18,599.8111944862185,106.89556555140562,0.19587707968186366,0.010381617905795478,32.08484850709434,Curved trajectory
awan5.jpg,6,8,303.9618154224691,94.4320219069879,0.47096758888679646,0.005139533559622305,14.07442567340969,Curved trajectory
awan5.jpg,7,9,355.601074602739,117.2780061232962,0.6049431881120432,0.019756185805847003,51.9720259792161,Curved trajectory
awan5.jpg,8,2,99.93007875622196,38.47435034967101,0.9003738541618738,0.003132037638377577,8.966353125431361,Uncertain
awan5.jpg,9,2,86.00895025936073,66.71394684240121,0.9885512384779067,0.00041818142160844857,1.0303885369883972,Straight trajectory
awan5.jpg,10,3,115.45787149175857,89.00434465778069,0.9473807608291548,0.004098505651834064,10.048970873241736,Uncertain
awan5.jpg,11,1,50.32891812864648,130.97173633351485,1.0,0.0,0.0,Uncertain
awan5.jpg,12,3,115.76229325890804,66.82368545878371,0.9954944177107898,0.00925370676810874,18.89609261221394,Uncertain
awan5.jpg,13,4,154.9033149530861,48.404409890341256,0.998307393764483,0.0030553394922648515,13.242980162478005,Uncertain
awan5.jpg,14,7,282.60848195449813,56.76415893194146,0.5648110481940694,0.008603703231894848,20.872558349171943,Curved trajectory
awan5.jpg,15,4,131.52582411268037,110.03395656620941,0.6371619089944996,0.00879255309849377,15.0,Curved trajectory
awan5.jpg,16,3,101.54759109580169,73.34811278536186,0.6995614072663614,0.004518947761446782,8.554738055268878,Uncertain
awan5.jpg,17,2,75.1559475660383,112.29894611657498,0.7326285737467085,0.011176389037728463,24.06342836279623,Uncertain
awan5.jpg,18,2,80.65991690266785,137.0095537940174,0.9976450670703884,8.954581082892514e-05,0.21194396366504975,Straight trajectory
awan5.jpg,19,2,73.33686097654325,52.79862468664922,0.8440417392452613,0.006680914886859434,14.036243467926482,Uncertain
awan5.jpg,20,4,134.64193196845804,95.90507529778236,0.9704960910111341,0.013183717930057307,20.955829562400975,Curved trajectory
awan5.jpg,21,4,119.98131253792708,80.14091720933511,0.6165060002338387,0.009856725414538067,22.06492962136592,Curved trajectory
awan5.jpg,22,1,41.036569057366385,133.02506598911802,1.0,0.0,0.0,Uncertain
awan5.jpg,23,2,75.02689601220965,54.33876346037231,0.7700505473992968,0.009628647183668656,20.695450734063286,Uncertain
awan5.jpg,24,2,68.09632972225066,161.80107047853124,0.8094708902067004,0.008789972294586832,17.147619881396963,Uncertain
awan5.jpg,25,4,143.24194282484368,61.2553967271502,0.9659970178303381,0.017812136794771068,33.05818932842982,Curved trajectory
awan5.jpg,26,5,148.92626966330423,102.1307322885489,0.4730144525609264,0.013099716495298917,21.299523301854776,Curved trajectory
awan5.jpg,27,3,105.90686880919054,48.80622371913684,0.9715829572855456,0.00479973362173804,9.592548098512495,Uncertain
awan5.jpg,28,7,195.6993361531436,106.13713255538364,0.32555062797739837,0.008957102229621237,16.377951873597464,Curved trajectory
awan5.jpg,29,5,152.13304844801308,144.94611730179003,0.40499341729732435,0.008491523317715842,17.85323755507472,Curved trajectory
awan5.jpg,30,2,60.713109915419565,123.46279076719874,0.7902599621424988,0.010852973320172862,18.87660340717511,Uncertain
awan5.jpg,31,3,91.55888125620649,120.35972483387138,0.9924896417135675,0.007481183332429378,15.714782807419262,Uncertain
awan5.jpg,32,2,60.71623806204917,130.96207636417768,0.7485608024128403,0.013010021061533365,22.629527782844377,Uncertain
awan5.jpg,33,1,33.24154027718932,83.08877288097531,1.0,0.0,0.0,Uncertain
awan5.jpg,34,3,83.4117835904255,102.65787564925422,0.9262096826685895,0.010680343942913048,16.88152787032761,Curved trajectory
awan5.jpg,35,1,32.01562118716424,104.47029410006587,1.0,0.0,0.0,Uncertain
awan5.jpg,36,1,31.32091952673165,73.30075576600639,1.0,0.0,0.0,Uncertain
awan5.jpg,37,1,31.25699921617557,97.35237935989234,1.0,0.0,0.0,Uncertain
awan5.jpg,38,2,54.472737276570825,1.0515963612716617,0.8333731329489685,0.009609829936770117,14.996418034592836,Uncertain
awan5.jpg,39,1,29.154759474226502,120.9637565320735,1.0,0.0,0.0,Uncertain
awan5.jpg,40,1,29.154759474226502,59.03624346792648,1.0,0.0,0.0,Uncertain
awan5.jpg,41,2,54.476421439664506,27.517207637257176,0.8540664188178186,0.00841582200955992,13.134022306396318,Uncertain
awan5.jpg,42,1,28.160255680657446,6.1155035662854065,1.0,0.0,0.0,Uncertain
awan5.jpg,43,2,52.18107997958607,79.98331241120843,0.843128696095931,0.009444529245022808,14.118417351366205,Uncertain
awan5.jpg,44,1,25.179356624028344,83.15722658736907,1.0,0.0,0.0,Uncertain
