segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
50,1,627,915,630,882,628.5,898.5,33.13608305156178,84.8055710922652,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
100,1,607,881,612,906,609.5,893.5,25.495097567963924,101.30993247402021,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
9,1,610,911,639,866,624.5,888.5,53.53503525729669,57.20046872738079,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
20,1,641,886,643,845,642.0,865.5,41.048751503547585,87.20729763428672,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
21,1,483,871,511,841,497.0,856.0,41.036569057366385,46.97493401088198,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
10,1,567,874,573,821,570.0,847.5,53.33854141237835,83.54118362128135,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
96,1,537,853,544,828,540.5,840.5,25.96150997149434,74.35775354279127,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
32,1,562,821,574,856,568.0,838.5,37.0,108.92464441605124,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
16,1,544,851,553,806,548.5,828.5,45.89117562233506,78.69006752597979,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
29,1,607,808,622,843,614.5,825.5,38.07886552931954,113.19859051364818,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
23,1,591,834,597,794,594.0,814.0,40.44749683231337,81.46923439005187,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
75,1,610,828,611,799,610.5,813.5,29.017236257093817,88.02506598911803,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
77,1,590,799,602,825,596.0,812.0,28.635642126552707,114.77514056883192,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
39,1,577,793,585,827,581.0,810.0,34.92849839314596,103.2405199151872,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
3,1,544,840,555,777,549.5,808.5,63.953107821277925,80.09581678702612,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
49,1,550,791,559,823,554.5,807.0,33.24154027718932,105.70863782901574,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
1,1,544,842,563,745,553.5,793.5,98.84331034521254,78.91743053697036,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
76,1,523,775,535,801,529.0,788.0,28.635642126552707,114.77514056883192,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
47,1,608,776,628,749,618.0,762.5,33.60059523282288,53.47114463301483,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
94,1,561,770,562,744,561.5,757.0,26.019223662515376,87.7974018382342,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
59,1,619,764,632,736,625.5,750.0,30.870698080866262,65.09523119190482,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
34,1,534,748,553,718,543.5,733.0,35.510561809129406,57.652556500557964,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
4,1,559,757,583,705,571.0,731.0,57.271284253105414,65.22485943116808,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
28,1,568,734,595,707,581.5,720.5,38.18376618407357,45.0,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
41,1,593,691,598,725,595.5,708.0,34.36568055487916,98.36588612403258,1166.487031646663,82.05873487310889,0.2551336316980744,0.00915738393299174,28.86954572977462,Curved trajectory
