segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
38,20,524,471,541,447,532.5,459.0,29.410882339705484,54.68878656036681,61.3639729570464,62.59812589915798,0.8313898887623882,0.008632170657460886,15.174910011385066,Uncertain
32,21,363,947,368,916,365.5,931.5,31.400636936215164,80.8376529542783,31.400636936215164,80.8376529542783,1.0,0.0,0.0,Uncertain
35,22,578,779,582,809,580.0,794.0,30.265491900843113,97.59464336859143,30.265491900843113,97.59464336859143,1.0,0.0,0.0,Uncertain
37,23,418,338,447,332,432.5,335.0,29.614185789921695,11.689369175439193,55.69099541073229,8.276833873444033,0.9189926242172927,0.003924564184284927,7.290663820443661,Straight trajectory
53,23,389,347,415,345,402.0,346.0,26.076809620810597,4.398705354995532,55.69099541073229,8.276833873444033,0.9189926242172927,0.003924564184284927,7.290663820443661,Straight trajectory
39,24,375,1311,377,1282,376.0,1296.5,29.068883707497267,86.05481377096244,29.068883707497267,86.05481377096244,1.0,0.0,0.0,Uncertain
42,25,512,414,518,386,515.0,400.0,28.635642126552707,77.9052429229879,28.635642126552707,77.9052429229879,1.0,0.0,0.0,Uncertain
43,26,686,305,694,278,690.0,291.5,28.160255680657446,73.49563861824498,55.89110492838154,68.96271495519997,0.8984817284161082,0.005706257849469274,9.136644442550264,Uncertain
47,26,685,306,697,281,691.0,293.5,27.730849247724095,64.35899417569472,55.89110492838154,68.96271495519997,0.8984817284161082,0.005706257849469274,9.136644442550264,Uncertain
50,27,491,614,498,588,494.5,601.0,26.92582403567252,74.9315118405078,26.92582403567252,74.9315118405078,1.0,0.0,0.0,Uncertain
51,28,452,801,457,775,454.5,788.0,26.476404589747453,79.11447294534128,26.476404589747453,79.11447294534128,1.0,0.0,0.0,Uncertain
52,29,568,818,579,794,573.5,806.0,26.40075756488817,65.37643521383639,26.40075756488817,65.37643521383639,1.0,0.0,0.0,Uncertain
54,30,341,398,343,424,342.0,411.0,26.076809620810597,94.39870535499553,26.076809620810597,94.39870535499551,1.0,0.0,0.0,Uncertain
56,31,427,422,430,397,428.5,409.5,25.179356624028344,83.15722658736907,25.179356624028344,83.15722658736907,1.0,0.0,0.0,Uncertain
57,32,700,559,702,534,701.0,546.5,25.079872407968907,85.42607874009914,25.079872407968907,85.42607874009916,1.0,0.0,0.0,Uncertain
58,33,447,608,449,583,448.0,595.5,25.079872407968907,85.42607874009914,25.079872407968907,85.42607874009916,1.0,0.0,0.0,Uncertain
59,34,368,376,392,380,380.0,378.0,24.331050121192877,170.53767779197437,24.331050121192877,170.53767779197437,1.0,0.0,0.0,Uncertain
60,35,394,665,398,641,396.0,653.0,24.331050121192877,80.53767779197439,48.41423927877747,82.87496336127964,0.947792438696673,0.00172503958165827,4.698680517299437,Straight trajectory
61,35,407,619,409,595,408.0,607.0,24.08318915758459,85.23635830927383,48.41423927877747,82.87496336127964,0.947792438696673,0.00172503958165827,4.698680517299437,Straight trajectory
