segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
1,1,538,524,579,549,558.5,536.5,48.02082881417188,148.62699485989154,48.02082881417188,148.62699485989154,1.0,0.0,0.0,Uncertain
2,2,372,836,385,868,378.5,852.0,34.539832078341085,112.10944834375167,34.539832078341085,112.10944834375167,1.0,0.0,0.0,Uncertain
3,3,193,857,217,833,205.0,845.0,33.94112549695428,45.0,33.94112549695428,45.0,1.0,0.0,0.0,Uncertain
9,4,326,773,333,745,329.5,759.0,28.861739379323623,75.96375653207353,92.274634043065,53.889691438628326,0.7454365500120123,0.014738131599502042,26.229543544778505,Curved trajectory
4,4,321,766,347,746,334.0,756.0,32.802438933713454,37.568592028827496,92.274634043065,53.889691438628326,0.7454365500120123,0.014738131599502042,26.229543544778505,Curved trajectory
8,4,331,781,350,757,340.5,769.0,30.610455730027933,51.63251461513847,92.274634043065,53.889691438628326,0.7454365500120123,0.014738131599502042,26.229543544778505,Curved trajectory
5,5,788,1330,808,1356,798.0,1343.0,32.802438933713454,127.56859202882748,58.802438933713454,120.97877235501099,0.8339030324356994,0.00887393486640531,14.948727080787052,Uncertain
11,5,781,1314,791,1338,786.0,1326.0,26.0,112.61986494804043,58.802438933713454,120.97877235501099,0.8339030324356994,0.00887393486640531,14.948727080787052,Uncertain
6,6,655,767,658,735,656.5,751.0,32.14031735997639,84.64417495714481,63.285140364771266,89.99921392163378,0.8790737200609849,0.006003006558769218,10.883365194511356,Uncertain
7,6,656,735,659,766,657.5,750.5,31.144823004794873,95.52754015165617,63.285140364771266,89.99921392163378,0.8790737200609849,0.006003006558769218,10.883365194511356,Uncertain
10,7,346,740,354,765,350.0,752.5,26.248809496813376,107.74467162505694,26.248809496813376,107.74467162505694,1.0,0.0,0.0,Uncertain
