image_name,trajectory_id,segment_count,trajectory_length_px,orientation_angle_deg,straightness,curvature_rad_per_px,average_angle_change_deg,trajectory_evidence
awan26.jpg,1,9,763.5226247627864,0.1508159540996704,0.7063346195061057,0.00046938474337876034,2.241948213569012,Uncertain
awan26.jpg,2,1,71.61005515987263,35.90972307917768,1.0,0.0,0.0,Uncertain
awan26.jpg,3,3,118.15973883283472,68.66083468367778,0.9028114265853199,0.008262071044010518,21.45798642468494,Curved trajectory
awan26.jpg,4,1,54.45181356024793,134.2559407971113,1.0,0.0,0.0,Uncertain
awan26.jpg,5,1,49.4064773081425,54.05788812861766,1.0,0.0,0.0,Uncertain
awan26.jpg,6,1,48.010415536631214,178.80651057601796,1.0,0.0,0.0,Uncertain
awan26.jpg,7,4,127.59646874167812,109.86569271490163,0.8976767218098637,0.018205048688820884,27.448645214613105,Curved trajectory
awan26.jpg,8,3,114.7038428438643,55.06213787046617,0.9579101503900153,0.005738131696656877,13.66648949057872,Curved trajectory
awan26.jpg,9,4,118.7061413967528,88.46864168161792,0.8734294098219445,0.013057173488069193,21.025743197472224,Curved trajectory
awan26.jpg,10,2,80.83390816082262,15.262417536909949,0.7972642120474202,0.00787928329265481,18.246220915732184,Uncertain
awan26.jpg,11,3,105.21741117764776,69.33788815801137,0.9498929349869644,0.005940892187486205,11.826227296420292,Curved trajectory
awan26.jpg,12,2,68.68185485936706,83.11651984555361,0.757036919669573,0.011113430611659083,21.86667722973843,Uncertain
awan26.jpg,13,1,40.45985664828782,140.01311375503582,1.0,0.0,0.0,Uncertain
awan26.jpg,14,2,74.42178319007272,136.09828803974654,0.805202219554667,0.008223066550551135,17.531800240079974,Uncertain
awan26.jpg,15,1,36.87817782917155,130.60129464500443,1.0,0.0,0.0,Uncertain
awan26.jpg,16,1,36.68787265568828,72.5528115767178,1.0,0.0,0.0,Uncertain
awan26.jpg,17,3,86.74341390108573,92.0455395292422,0.9090073510329714,0.005649792824090158,10.16534053341919,Curved trajectory
awan26.jpg,18,2,66.33899378280266,123.21675965130187,0.8275410007555115,0.008167080840053149,15.521309932003959,Uncertain
awan26.jpg,19,1,34.92849839314596,156.3706222693432,1.0,0.0,0.0,Uncertain
awan26.jpg,20,1,34.17601498127012,20.556045219583467,1.0,0.0,0.0,Uncertain
awan26.jpg,21,1,32.28002478313795,16.18920625702694,1.0,0.0,0.0,Uncertain
awan26.jpg,22,1,31.575306807693888,79.04593735660167,1.0,0.0,0.0,Uncertain
awan26.jpg,23,1,30.066592756745816,93.81407483429034,1.0,0.0,0.0,Uncertain
awan26.jpg,24,1,30.066592756745816,86.18592516570965,1.0,0.0,0.0,Uncertain
awan26.jpg,25,2,60.0,90.0,1.0,0.0,0.0,Straight trajectory
awan26.jpg,26,1,29.410882339705484,107.81888891452276,1.0,0.0,0.0,Uncertain
awan26.jpg,27,1,29.410882339705484,72.18111108547724,1.0,0.0,0.0,Uncertain
awan26.jpg,28,1,29.120439557122072,74.05460409907715,1.0,0.0,0.0,Uncertain
awan26.jpg,29,1,29.120439557122072,74.05460409907715,1.0,0.0,0.0,Uncertain
awan26.jpg,30,1,28.30194339616981,57.9946167919165,1.0,0.0,0.0,Uncertain
awan26.jpg,31,2,52.95415800345589,79.11447371860837,0.9909060504256819,0.0005395135387277665,0.8184554616886288,Straight trajectory
awan26.jpg,32,1,26.570660511172846,70.20112364547508,1.0,0.0,0.0,Uncertain
awan26.jpg,33,2,50.63694299712469,99.0902763761533,0.992042667272551,0.00030486217120394353,0.7161599454704088,Straight trajectory
awan26.jpg,34,1,25.495097567963924,101.30993247402021,1.0,0.0,0.0,Uncertain
awan26.jpg,35,1,25.495097567963924,101.30993247402021,1.0,0.0,0.0,Uncertain
awan26.jpg,36,1,25.0,106.26020470831195,1.0,0.0,0.0,Uncertain
awan26.jpg,37,1,24.08318915758459,85.23635830927383,1.0,0.0,0.0,Uncertain
awan26.jpg,38,1,24.0,90.0,1.0,0.0,0.0,Uncertain
