segment,trajectory_id,x1,y1,x2,y2,midpoint_x,midpoint_y,length_px,orientation_deg,trajectory_length_px,trajectory_orientation_deg,trajectory_straightness,trajectory_curvature_rad_per_px,trajectory_average_angle_change_deg,trajectory_evidence
31,3,490,768,491,731,490.5,749.5,37.013511046643494,88.45184230102204,450.9936839008824,103.28801706110546,0.5524366650718956,0.005813907155355085,17.30820741801122,Curved trajectory
30,3,458,803,462,766,460.0,784.5,37.21558813185679,83.8298249049704,450.9936839008824,103.28801706110546,0.5524366650718956,0.005813907155355085,17.30820741801122,Curved trajectory
86,4,552,910,553,884,552.5,897.0,26.019223662515376,87.7974018382342,167.7611213779681,97.54916007246817,0.5474657379013869,0.0031888254220085225,8.057076879543866,Uncertain
4,4,569,837,576,902,572.5,869.5,65.37583651472461,96.14662565964667,167.7611213779681,97.54916007246817,0.5474657379013869,0.0031888254220085225,8.057076879543866,Uncertain
20,4,601,889,605,931,603.0,910.0,42.190046219457976,95.44033203100551,167.7611213779681,97.54916007246817,0.5474657379013869,0.0031888254220085225,8.057076879543866,Uncertain
45,4,605,872,617,904,611.0,888.0,34.17601498127012,110.55604521958347,167.7611213779681,97.54916007246817,0.5474657379013869,0.0031888254220085225,8.057076879543866,Uncertain
5,5,600,349,616,411,608.0,380.0,64.03124237432849,104.47029410006589,108.9533972647609,105.43956134429597,0.9738764912225006,0.0007532525402759915,2.3511157899749406,Straight trajectory
15,5,582,357,595,400,588.5,378.5,44.9221548904324,106.82140989004083,108.9533972647609,105.43956134429597,0.9738764912225006,0.0007532525402759915,2.3511157899749406,Straight trajectory
16,6,394,975,395,931,394.5,953.0,44.01136216933077,88.69804732742112,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
77,6,402,1018,407,991,404.5,1004.5,27.459060435491963,79.50852298766841,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
78,6,419,1025,430,1000,424.5,1012.5,27.313000567495326,66.25050550713324,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
37,6,431,1001,438,1036,434.5,1018.5,35.6931365951495,101.30993247402021,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
6,6,368,1040,397,992,382.5,1016.0,56.08029957123981,58.861027563021146,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
50,6,382,1037,387,1004,384.5,1020.5,33.37663853655727,81.3843518158359,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
90,6,365,1013,373,1037,369.0,1025.0,25.298221281347036,108.43494882292201,249.2317191566117,81.2785191104265,0.481030066083163,0.01150992362705542,24.921632493012464,Curved trajectory
7,7,239,611,280,646,259.5,628.5,53.907327887774215,139.51398845800125,53.907327887774215,139.51398845800125,1.0,0.0,0.0,Uncertain
8,8,355,810,396,837,375.5,823.5,49.09175083453431,146.63363399894044,96.51537364005182,142.17774293867396,0.8992237356947174,0.0032802854059129703,9.069863787475441,Uncertain
10,8,354,805,389,837,371.5,821.0,47.4236228055175,137.563770211465,96.51537364005182,142.17774293867396,0.8992237356947174,0.0032802854059129703,9.069863787475441,Uncertain
9,9,214,512,248,478,231.0,495.0,48.08326112068523,45.0,48.08326112068523,45.0,1.0,0.0,0.0,Uncertain
14,10,580,358,612,390,596.0,374.0,45.254833995939045,135.0,45.254833995939045,135.0,1.0,0.0,0.0,Uncertain
17,11,116,643,148,673,132.0,658.0,43.86342439892262,136.8476102659946,43.86342439892262,136.8476102659946,1.0,0.0,0.0,Uncertain
71,12,409,423,420,450,414.5,436.5,29.154759474226502,112.16634582208246,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
19,12,431,427,453,463,442.0,445.0,42.190046219457976,121.42956561483851,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
57,12,428,454,442,483,435.0,468.5,32.202484376209235,115.76932762433871,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
52,12,446,449,463,477,454.5,463.0,32.7566787083184,121.26373169437741,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
73,12,461,494,474,519,467.5,506.5,28.178005607210743,117.47443162627712,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
96,12,469,536,470,560,469.5,548.0,24.020824298928627,92.38594403038881,188.5027986843515,114.97737627878726,0.7745565193415921,0.002952483896147774,9.859129903456628,Uncertain
22,13,641,643,647,684,644.0,663.5,41.43669871020132,98.32565033042684,97.22338915672782,91.88390091168333,0.9677539862082856,0.01005454328793741,19.14316666824162,Curved trajectory
68,13,631,717,637,688,634.0,702.5,29.614185789921695,78.3106308245608,97.22338915672782,91.88390091168333,0.9677539862082856,0.01005454328793741,19.14316666824162,Curved trajectory
85,13,630,690,633,716,631.5,703.0,26.1725046566048,96.581944655178,97.22338915672782,91.88390091168333,0.9677539862082856,0.01005454328793741,19.14316666824162,Curved trajectory
23,14,649,643,669,607,659.0,625.0,41.182520563948,60.94539590092286,41.182520563948,60.94539590092286,1.0,0.0,0.0,Uncertain
24,15,654,871,683,900,668.5,885.5,41.012193308819754,135.0,112.49077239817993,127.01853118563294,0.9970748778196408,0.004293637542668432,10.047615595952408,Uncertain
25,15,689,894,714,926,701.5,910.0,40.607881008493905,127.99873244250466,112.49077239817993,127.01853118563294,0.9970748778196408,0.004293637542668432,10.047615595952408,Uncertain
64,15,731,915,744,943,737.5,929.0,30.870698080866262,114.90476880809518,112.49077239817993,127.01853118563294,0.9970748778196408,0.004293637542668432,10.047615595952408,Uncertain
26,16,303,741,317,779,310.0,760.0,40.496913462633174,110.22485943116808,40.496913462633174,110.22485943116807,1.0,0.0,0.0,Uncertain
27,17,439,888,443,849,441.0,868.5,39.20459156782532,84.14398641457105,39.20459156782532,84.14398641457105,1.0,0.0,0.0,Uncertain
29,18,592,789,619,816,605.5,802.5,38.18376618407357,135.0,141.54079930634643,120.86693049116901,0.9970178398838176,0.0013970329949382783,8.229463489212284,Uncertain
59,18,580,760,593,789,586.5,774.5,31.78049716414141,114.14554196042165,141.54079930634643,120.86693049116901,0.9970178398838176,0.0013970329949382783,8.229463489212284,Uncertain
39,18,551,706,566,738,558.5,722.0,35.34119409414458,115.11483488614456,141.54079930634643,120.86693049116901,0.9970178398838176,0.0013970329949382783,8.229463489212284,Uncertain
33,18,544,690,561,722,552.5,706.0,36.235341863986875,117.97947438848016,141.54079930634643,120.86693049116901,0.9970178398838176,0.0013970329949382783,8.229463489212284,Uncertain
32,19,350,463,360,498,355.0,480.5,36.40054944640259,105.94539590092285,36.40054944640259,105.94539590092283,1.0,0.0,0.0,Uncertain
34,20,309,887,335,862,322.0,874.5,36.069377593742864,43.87669728592458,36.069377593742864,43.87669728592458,1.0,0.0,0.0,Uncertain
35,21,590,620,602,586,596.0,603.0,36.05551275463989,70.5599651718238,156.5237386604746,91.84001536193708,0.6929605307838249,0.011429999814617288,28.328252678126898,Curved trajectory
94,21,602,598,603,574,602.5,586.0,24.020824298928627,87.61405596961119,156.5237386604746,91.84001536193708,0.6929605307838249,0.011429999814617288,28.328252678126898,Curved trajectory
55,21,573,607,586,577,579.5,592.0,32.69556544854363,66.5713071912546,156.5237386604746,91.84001536193708,0.6929605307838249,0.011429999814617288,28.328252678126898,Curved trajectory
44,21,565,551,586,578,575.5,564.5,34.20526275297414,127.8749836510982,156.5237386604746,91.84001536193708,0.6929605307838249,0.011429999814617288,28.328252678126898,Curved trajectory
69,21,561,538,573,565,567.0,551.5,29.546573405388315,113.96248897457818,156.5237386604746,91.84001536193708,0.6929605307838249,0.011429999814617288,28.328252678126898,Curved trajectory
36,22,313,1076,331,1045,322.0,1060.5,35.84689665786984,59.85861444792466,35.84689665786984,59.85861444792466,1.0,0.0,0.0,Uncertain
38,23,296,289,321,314,308.5,301.5,35.35533905932738,135.0,69.35533905932738,143.29337372258792,0.8119165215094774,0.00789457888428608,16.927513064147035,Uncertain
47,23,328,308,358,324,343.0,316.0,34.0,151.92751306414704,69.35533905932738,143.29337372258792,0.8119165215094774,0.00789457888428608,16.927513064147035,Uncertain
40,24,742,605,757,637,749.5,621.0,35.34119409414458,115.11483488614456,83.38284269200184,99.09761738080624,0.859588192057405,0.008085627004430726,13.750389458266689,Curved trajectory
95,24,736,607,737,583,736.5,595.0,24.020824298928627,87.61405596961119,83.38284269200184,99.09761738080624,0.859588192057405,0.008085627004430726,13.750389458266689,Curved trajectory
97,24,718,607,719,583,718.5,595.0,24.020824298928627,87.61405596961119,83.38284269200184,99.09761738080624,0.859588192057405,0.008085627004430726,13.750389458266689,Curved trajectory
76,25,435,590,442,617,438.5,603.5,27.892651361962706,104.53445508054011,120.18643522024331,81.4130929232556,0.9966718015130894,0.008066891461728513,17.63398015513388,Uncertain
41,25,437,626,437,591,437.0,608.5,35.0,90.0,120.18643522024331,81.4130929232556,0.9966718015130894,0.008066891461728513,17.63398015513388,Uncertain
83,25,432,625,438,599,435.0,612.0,26.68332812825267,77.0053832080835,120.18643522024331,81.4130929232556,0.9966718015130894,0.008066891461728513,17.63398015513388,Uncertain
65,25,422,634,441,610,431.5,622.0,30.610455730027933,51.63251461513847,120.18643522024331,81.4130929232556,0.9966718015130894,0.008066891461728513,17.63398015513388,Uncertain
42,26,689,614,721,600,705.0,607.0,34.92849839314596,23.629377730656817,63.94573465023977,13.853118042033772,0.7593950697802796,0.011820689610185349,21.65444371977484,Uncertain
72,26,693,609,722,608,707.5,608.5,29.017236257093817,1.9749340108819766,63.94573465023977,13.853118042033772,0.7593950697802796,0.011820689610185349,21.65444371977484,Uncertain
48,27,734,475,758,451,746.0,463.0,33.94112549695428,45.0,67.5565981248975,52.27441207981871,0.8375458445707593,0.007402034563395932,14.620873988631658,Uncertain
49,27,749,510,766,481,757.5,495.5,33.61547262794322,59.62087398863166,67.5565981248975,52.27441207981871,0.8375458445707593,0.007402034563395932,14.620873988631658,Uncertain
51,28,367,478,391,501,379.0,489.5,33.24154027718932,136.2188752351313,33.24154027718932,136.2188752351313,1.0,0.0,0.0,Uncertain
56,29,643,780,655,810,649.0,795.0,32.31098884280702,111.80140948635182,62.32765088241429,115.73993428667511,0.9091085568611388,0.002443761545822135,8.180229882497514,Uncertain
67,29,670,833,685,859,677.5,846.0,30.01666203960727,119.98163936884933,62.32765088241429,115.73993428667511,0.9091085568611388,0.002443761545822135,8.180229882497514,Uncertain
58,30,633,1109,634,1141,633.5,1125.0,32.01562118716424,91.78991060824606,32.01562118716424,91.78991060824605,1.0,0.0,0.0,Uncertain
60,31,399,646,425,664,412.0,655.0,31.622776601683793,145.30484646876602,31.622776601683793,145.30484646876602,1.0,0.0,0.0,Uncertain
63,32,499,622,499,591,499.0,606.5,31.0,90.0,31.0,90.0,1.0,0.0,0.0,Uncertain
74,33,342,509,369,501,355.5,505.0,28.160255680657446,16.504361381755018,28.160255680657446,16.504361381755018,1.0,0.0,0.0,Uncertain
75,34,238,503,266,503,252.0,503.0,28.0,0.0,53.96150997149434,7.5181118273776395,0.8261972615865697,0.01011864579886404,15.642246457208728,Uncertain
88,34,238,505,263,498,250.5,501.5,25.96150997149434,15.642246457208728,53.96150997149434,7.5181118273776395,0.8261972615865697,0.01011864579886404,15.642246457208728,Uncertain
79,35,734,406,747,382,740.5,394.0,27.294688127912362,61.55707137563666,54.220512163584885,68.1979535422562,0.8513951059458763,0.005508074722853752,13.374440464871135,Uncertain
82,35,751,367,758,341,754.5,354.0,26.92582403567252,74.9315118405078,54.220512163584885,68.1979535422562,0.8513951059458763,0.005508074722853752,13.374440464871135,Uncertain
80,36,824,568,828,541,826.0,554.5,27.294688127912362,81.57303097851933,53.294688127912366,74.65258972439844,0.8423011563715582,0.009295964495254187,14.192895926559757,Uncertain
87,36,821,565,831,541,826.0,553.0,26.0,67.38013505195957,53.294688127912366,74.65258972439844,0.8423011563715582,0.009295964495254187,14.192895926559757,Uncertain
84,37,543,452,551,427,547.0,439.5,26.248809496813376,72.25532837494306,51.5667872991577,85.4111963388249,0.701833905045786,0.01816511096616282,26.834948545879257,Uncertain
89,37,563,444,567,469,565.0,456.5,25.317977802344327,99.09027692082232,51.5667872991577,85.4111963388249,0.701833905045786,0.01816511096616282,26.834948545879257,Uncertain
91,38,771,568,779,592,775.0,580.0,25.298221281347036,108.43494882292201,25.298221281347036,108.434948822922,1.0,0.0,0.0,Uncertain
98,39,750,522,750,498,750.0,510.0,24.0,90.0,24.0,90.0,1.0,0.0,0.0,Uncertain
